player_name,first_name,last_name,college,position,combine_year,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,round,pick,team,draft_status,draft_value
keith_mitchell,keith,mitchell,texas_a&m,lb,1997,74.5,240,9.63,34.13,4.73,22,35.5,,,,0,0,0,0,0,1,1,1,13,337,udfa,0,5
shon_mitchell,shon,mitchell,texas,rb,1997,70.4,194,9.63,32.25,4.62,,31,120,7.56,4.17,0,0,0,1,0,0,0,0,13,337,udfa,0,5
delmonico_montgomery,delmonico,montgomery,houston,lb,1997,71.5,189,9,32.25,4.61,,32.5,112,7.18,4.09,0,0,0,1,0,0,0,0,13,337,udfa,0,5
pete_monty,pete,monty,wisconsin,lb,1997,73.9,253,9.25,32,4.84,26,32.5,109,7.41,4.29,0,0,0,0,0,0,0,0,4,103,nyg,1,3
larry_moore,larry,moore,brigham_young,ol,1997,74.6,292,10.25,33.75,5.52,21,27.5,105,8.61,4.84,0,0,0,0,0,0,0,0,13,337,udfa,0,5
beau_morgan,beau,morgan,air_force,rb,1997,70.1,192,9.13,29.75,4.61,,36.5,125,7.16,3.97,0,0,0,1,0,0,0,0,13,337,udfa,0,5
chris_naeole,chris,naeole,colorado,ol,1997,75,313,10.63,34.63,,,,,,,0,0,1,1,1,1,1,1,1,10,no,1,1
jamie_nails,jamie,nails,florida_a&m,ol,1997,78.1,387,10.75,36.25,5.77,37,21.5,93,9.18,5.4,0,0,0,0,0,0,0,0,4,120,buf,1,3
ray_nealy,ray,nealy,arkansas-pine_bluff,rb,1997,71.5,219,8.5,31.88,4.61,9,34.5,114,7.6,4.48,0,0,0,0,0,0,0,0,13,337,udfa,0,5
dan_neil,dan,neil,texas,ol,1997,74.4,291,10,32.5,,25,,,,,0,0,1,0,1,1,1,1,3,67,den,1,2
brian_newnam,brian,newnam,tulsa_ok,ol,1997,75.4,291,10.25,33,5.35,31,29,109,8.4,4.75,0,0,0,0,0,0,0,0,13,337,udfa,0,5
brad_otton,brad,otton,southern_california,qb,1997,78.1,224,10.13,33.63,5,,31.5,112,7.54,4.39,0,0,0,1,0,0,0,0,13,337,udfa,0,5
orlando_pace,orlando,pace,ohio_state,ol,1997,78.9,334,10.75,36.25,,,,,,,0,0,1,1,1,1,1,1,1,1,stl,1,1
daniel_palmer,daniel,palmer,air_force,ol,1997,76.3,290,10.25,35,5.05,21,33.5,127,8.2,4.62,0,0,0,0,0,0,0,0,6,178,sd,1,3
jason_parker,jason,parker,tennessee,db,1997,71.8,192,9.13,30.63,4.82,21,34,117,7.82,4.5,0,0,0,0,0,0,0,0,13,337,udfa,0,5
nathan_parks,nathan,parks,stanford,ol,1997,77.4,307,10.75,34.88,5.44,,24.5,99,8,4.56,0,0,0,1,0,0,0,0,7,214,kc,1,3
rod_payne,rod,payne,michigan,ol,1997,75.5,303,9.63,35,5.64,28,24,,,,0,0,0,0,0,1,1,1,3,76,cin,1,2
seth_payne,seth,payne,cornell_ny,dl,1997,75.9,301,9.63,34.13,5.13,25,33,114,8,4.52,0,0,0,0,0,0,0,0,4,114,jax,1,3
pearce_pegross,pearce,pegross,baylor,wr,1997,69.4,170,9.88,31.88,4.63,,31.5,116,7.34,4.29,0,0,0,1,0,0,0,0,13,337,udfa,0,5
harvey_pennypacker,harvey,pennypacker,syracuse,ol,1997,75.5,287,10.13,32.5,,26,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
todd_perkins,todd,perkins,texas_a&m-kingsville,ol,1997,75.5,292,9.5,34,5.38,27,28.5,101,8.73,4.77,0,0,0,0,0,0,0,0,13,337,udfa,0,5
ed_perry,ed,perry,james_madison_va,fb_te,1997,76.4,246,10,35.13,4.84,,33.5,118,7.27,4.07,0,0,0,1,0,0,0,0,6,177,mia,1,3
nathan_perryman,nathan,perryman,georgia_tech,lb,1997,68.6,189,9.5,31.25,4.66,,30.5,113,7.27,4.15,0,0,0,1,0,0,0,0,13,337,udfa,0,5
tyrell_peters,tyrell,peters,oklahoma,lb,1997,72.3,230,9.25,31.38,4.73,,30.5,111,7.51,4.23,0,0,0,1,0,0,0,0,13,337,udfa,0,5
ryan_phillips,ryan,phillips,idaho,lb,1997,75.9,251,10.13,33,,21,32,115,7.44,4.11,0,0,1,0,0,0,0,0,3,68,nyg,1,2
jake_plummer,jake,plummer,arizona_state,qb,1997,74.3,195,9.25,33,4.96,,30,111,7.3,4.29,0,0,0,1,0,0,0,0,2,42,ari,1,2
keith_poole,keith,poole,arizona_state,wr,1997,72.8,188,9.25,30.63,4.57,,31,115,7.3,4.28,0,0,0,1,0,0,0,0,4,116,no,1,3
juan_porter,juan,porter,ohio_state,ol,1997,75.5,302,10.5,36,5.33,,26.5,88,8.63,4.74,0,0,0,1,0,0,0,0,13,337,udfa,0,5
noel_prefontaine,noel,prefontaine,san_diego_state,k_p,1997,71.1,203,9.75,30,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
trevor_pryce,trevor,pryce,clemson,dl,1997,77.8,282,10.13,36.25,5.01,17,29.5,110,7.93,4.61,0,0,0,0,0,0,0,0,1,28,den,1,1
dan_pulsipher,dan,pulsipher,utah,k_p,1997,72.4,175,9,33,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
andre_purvis,andre,purvis,north_carolina,dl,1997,76.5,304,10.88,33,5.14,33,26.5,103,9.16,4.99,0,0,0,0,0,0,0,0,5,144,cin,1,3
tony_ramirez,tony,ramirez,northern_colorado,ol,1997,77.9,296,9.63,35,,29,,,,,0,0,1,0,1,1,1,1,6,168,det,1,3
sean_reali,sean,reali,syracuse,k_p,1997,70.6,202,9.75,31,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
scott_rehberg,scott,rehberg,central_michigan,ol,1997,79.8,324,10.75,35.88,,26,,,,,0,0,1,0,1,1,1,1,7,230,ne,1,3
wally_richardson,wally,richardson,penn_state,qb,1997,76.4,221,10.25,33.63,4.95,,31,109,7.97,4.47,0,0,0,1,0,0,0,0,7,234,bal,1,3
brian_roberson,brian,roberson,frenso_state_ca,wr,1997,68.8,161,9.25,31.25,4.65,,30.5,115,7.36,4.14,0,0,0,1,0,0,0,0,13,337,udfa,0,5
bryan_robinson,bryan,robinson,frenso_state_ca,dl,1997,76,283,9.25,35.25,5.12,20,29.5,113,8.01,4.48,0,0,0,0,0,0,0,0,13,337,udfa,0,5
damien_robinson,damien,robinson,iowa,db,1997,73.9,210,10.25,33.25,4.78,9,31.5,113,7.33,4.12,0,0,0,0,0,0,0,0,4,119,phi,1,3
dwaine_robinson,dwaine,robinson,virginia_union,dl,1997,75,280,9.88,33.13,5.05,33,29.5,97,,,0,0,0,0,0,0,1,1,13,337,udfa,0,5
marcus_robinson,marcus,robinson,south_carolina,wr,1997,75.4,213,10.25,34.13,4.55,,37,120,,,0,0,0,1,0,0,1,1,4,108,chi,1,3
derrick_rodgers,derrick,rodgers,arizona_state,lb,1997,73.1,223,8.88,33.38,4.78,21,36.5,121,7.67,4.45,0,0,0,0,0,0,0,0,3,92,mia,1,2
juan_roque,juan,roque,arizona_state,ol,1997,80,333,10.5,35.13,5.57,30,22.5,126,8.71,5.07,0,0,0,0,0,0,0,0,2,35,det,1,2
steve_rosga,steve,rosga,colorado,db,1997,73,215,9.25,30,4.79,,29.5,110,7.3,4.26,0,0,0,1,0,0,0,0,7,202,nyj,1,3
raleigh_roundtree,raleigh,roundtree,south_carolina_state,ol,1997,76.6,295,9.63,33.88,5.4,14,24,87,8.48,4.93,0,0,0,0,0,0,0,0,4,109,sd,1,3
dwayne_rudd,dwayne,rudd,alabama,lb,1997,73.9,242,9.38,34.5,4.65,29,39.5,115,7.21,4.23,0,0,0,0,0,0,0,0,1,20,min,1,1
darrell_russell,darrell,russell,southern_california,dl,1997,76.6,321,10.5,35.13,,25,31.5,96,7.65,4.26,0,0,1,0,0,0,0,0,1,2,oak,1,1
matt_russell,matt,russell,colorado,lb,1997,73.5,245,9.5,31.5,4.91,13,28,104,7.39,4.19,0,0,0,0,0,0,0,0,4,130,det,1,3
twan_russell,twan,russell,miami_fl,lb,1997,73.4,230,9.88,33.38,4.83,13,34,,,,0,0,0,0,0,1,1,1,5,148,was,1,3
tarek_saleh,tarek,saleh,wisconsin,lb,1997,73.6,246,9.63,32.63,4.85,26,34,109,7.36,4.19,0,0,0,0,0,0,0,0,4,122,car,1,3
scott_sanderson,scott,sanderson,washington_state,ol,1997,78.1,290,9.75,33,5.29,18,25.5,92,7.97,4.87,0,0,0,0,0,0,0,0,3,81,ten,1,2
o_j,o,j,kent_state_oh,fb_te,1997,78.9,267,10.25,34.75,4.72,22,38.5,125,7.55,4.38,0,0,0,0,0,0,0,0,13,337,udfa,0,5
bob_sapp,bob,sapp,washington,ol,1997,76.4,303,9.88,35.88,5.19,30,29.5,116,8.3,4.62,0,0,0,0,0,0,0,0,3,69,chi,1,2
steve_sarkisian,steve,sarkisian,brigham_young,qb,1997,72.4,208,9.38,31.63,4.96,,30,104,8.16,4.51,0,0,0,1,0,0,0,0,13,337,udfa,0,5
nicky_savoie,nicky,savoie,louisiana_state,fb_te,1997,77.8,253,9.75,33.5,4.95,,29.5,112,7.54,4.1,0,0,0,1,0,0,0,0,13,337,udfa,0,5
tim_scharf,tim,scharf,northwestern,lb,1997,73.3,236,9.5,31,4.61,25,34,112,7.31,4.15,0,0,0,0,0,0,0,0,6,164,nyj,1,3
steve_scifres,steve,scifres,wyoming,ol,1997,75.9,294,9.75,34.25,5.45,33,30,105,7.95,4.53,0,0,0,0,0,0,0,0,3,83,dal,1,2
chad_scott,chad,scott,maryland,lb,1997,73.1,203,9.25,33.25,,20,,,,,0,0,1,0,1,1,1,1,1,24,pit,1,1
donald_sellers,donald,sellers,new_mexico,wr,1997,72.1,184,9.25,33,4.65,,35.5,112,,4.53,0,0,0,1,0,0,1,0,13,337,udfa,0,5
darren_sharper,darren,sharper,william_&_mary_va,db,1997,73.8,206,9.25,31.88,4.64,16,39,121,6.97,4.24,0,0,0,0,0,0,0,0,2,60,gb,1,2
jamie_sharper,jamie,sharper,virginia,lb,1997,74.9,240,9.25,32.88,4.67,19,36.5,116,7.57,4.24,0,0,0,0,0,0,0,0,2,34,bal,1,2
sedrick_shaw,sedrick,shaw,iowa,rb,1997,72,214,9.25,33,4.62,,32,112,7.76,4.39,0,0,0,1,0,0,0,0,3,61,ne,1,2
geroy_simon,geroy,simon,maryland,wr,1997,72,188,9.5,32.63,4.61,,32,111,7.81,4.49,0,0,0,1,0,0,0,0,13,337,udfa,0,5
broderick_simpson,broderick,simpson,oklahoma,lb,1997,72.4,220,8.5,33.13,4.8,,34,110,7.83,4.49,0,0,0,1,0,0,0,0,13,337,udfa,0,5
alshermond_singleton,alshermond,singleton,temple,lb,1997,74.3,224,9.75,34.5,4.77,20,39.5,122,7.57,4.2,0,0,0,0,0,0,0,0,4,128,tb,1,3
alex_smith,alex,smith,indiana,rb,1997,71.4,208,9.25,31.88,4.62,16,32,111,7.25,4.16,0,0,0,0,0,0,0,0,13,337,udfa,0,5
antowain_smith,antowain,smith,houston,rb,1997,74.4,224,8.5,32.5,4.48,15,36.5,117,,,0,0,0,0,0,0,1,1,1,23,buf,1,1
brent_smith,brent,smith,mississippi_state,ol,1997,77,303,10,33.25,5.09,24,29,,,,0,0,0,0,0,1,1,1,3,96,mia,1,2
emory_smith,emory,smith,clemson,fb_te,1997,71.9,251,9.25,33.38,4.92,20,34,107,8.01,4.73,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jermaine_smith,jermaine,smith,georgia,dl,1997,74.6,289,9.25,33.5,5.04,8,31.5,114,7.94,4.51,0,0,0,0,0,0,0,0,4,126,gb,1,3
mark_smith,mark,smith,arkansas,lb,1997,74.8,243,9.63,31.63,4.84,15,32,112,7.29,4.11,0,0,0,0,0,0,0,0,7,212,ari,1,3
mark_smith,mark,smith,auburn,dl,1997,75.6,293,9.88,33.5,,19,,,,,0,0,1,0,1,1,1,1,7,212,ari,1,3
jerald_sowell,jerald,sowell,tulane_la,fb_te,1997,72.4,246,10.88,32.88,4.77,17,32.5,110,7.54,4.52,0,0,0,0,0,0,0,0,7,231,gb,1,3
marcus_spriggs,marcus,spriggs,houston,ol,1997,75.9,315,9.75,34.13,5.45,29,26,,,,0,0,0,0,0,1,1,1,6,185,buf,1,3
shawn_springs,shawn,springs,ohio_state,lb,1997,71.9,197,9.63,31.63,,17,,,,,0,0,1,0,1,1,1,1,1,3,sea,1,1
duce_staley,duce,staley,south_carolina,rb,1997,71.1,220,8.88,31,,,,,,,0,0,1,1,1,1,1,1,3,71,phi,1,2
dennis_stallings,dennis,stallings,illinois,lb,1997,72.1,234,9.88,33,4.71,23,32,109,7.53,4.36,0,0,0,0,0,0,0,0,6,181,ten,1,3
dimitrious_stanley,dimitrious,stanley,ohio_state,wr,1997,70.9,188,9.75,31,4.73,,29,105,7.83,4.5,0,0,0,1,0,0,0,0,13,337,udfa,0,5
todd_stewart,todd,stewart,california,ol,1997,77.1,294,10,34.75,5.27,19,27,94,8.2,4.79,0,0,0,0,0,0,0,0,13,337,udfa,0,5
eric_stokes,eric,stokes,nebraska,db,1997,71.1,192,9.5,31.25,4.63,13,37.5,117,7.27,3.98,0,0,0,0,0,0,0,0,5,142,sea,1,3
barron_tanner,barron,tanner,oklahoma,dl,1997,75.3,313,9.63,35.13,5.44,22,24.5,93,8.58,4.73,0,0,0,0,0,0,0,0,5,149,mia,1,3
robert_tate,robert,tate,cincinnati,wr,1997,70.4,187,9.25,31,4.54,,30,108,7.36,4.3,0,0,0,1,0,0,0,0,6,183,min,1,3
kinnon_tatum,kinnon,tatum,notre_dame,lb,1997,71.9,222,10,33.25,4.67,28,39,127,7.91,4.31,0,0,0,0,0,0,0,0,3,87,car,1,2
jason_taylor,jason,taylor,akron,dl,1997,78,243,10,34.63,4.67,18,32,111,7.27,4.07,0,0,0,0,0,0,0,0,3,73,mia,1,2
leland_taylor,leland,taylor,louisville,dl,1997,75,303,10,33.5,5.36,18,30,96,8.54,4.9,0,0,0,0,0,0,0,0,7,238,bal,1,3
daryl_terrell,daryl,terrell,southern_mississippi,ol,1997,76.5,307,10.88,33.63,5.23,28,29,103,8.33,4.77,0,0,0,0,0,0,0,0,13,337,udfa,0,5
rick_terry,rick,terry,north_carolina,dl,1997,75.9,306,9.5,34.5,5.09,22,26,104,8.16,4.67,0,0,0,0,0,0,0,0,2,31,nyj,1,2
marvin_thomas,marvin,thomas,memphis,dl,1997,76,265,9.5,34.63,4.87,20,30,109,8.3,4.6,0,0,0,0,0,0,0,0,7,233,chi,1,3
rod_thomas,rod,thomas,southern_mississippi,lb,1997,72.4,192,9.5,32.25,4.75,6,33.5,115,7.82,4.44,0,0,0,0,0,0,0,0,13,337,udfa,0,5
david_thompson,david,thompson,oklahoma_state,rb,1997,68.3,194,9.63,30.75,4.69,14,34.5,124,7.39,4.24,0,0,0,0,0,0,0,0,13,337,udfa,0,5
buster_tillman,buster,tillman,ohio_state,wr,1997,72.8,186,9.5,32,4.77,,32.5,99,7.58,4.1,0,0,0,1,0,0,0,0,13,337,udfa,0,5
jared_tomich,jared,tomich,nebraska,lb,1997,74.5,255,10.13,32.13,,24,,,,,0,0,1,0,1,1,1,1,2,39,no,1,2
adam_treu,adam,treu,nebraska,ol,1997,77.4,302,10,32.5,5.24,17,28,90,8.06,4.63,0,0,0,0,0,0,0,0,3,72,oak,1,2
ryan_tucker,ryan,tucker,texas_christian,ol,1997,77.9,285,10.88,33.63,,,,,,,0,0,1,1,1,1,1,1,4,112,stl,1,3
van_tuinei,van,tuinei,arizona,dl,1997,75.8,268,10.5,33.5,4.98,24,29.5,102,7.68,4.46,0,0,0,0,0,0,0,0,13,337,udfa,0,5
eric_vance,eric,vance,vanderbilt,db,1997,74,215,9.88,32,4.62,18,38.5,125,7.38,4.33,0,0,0,0,0,0,0,0,13,337,udfa,0,5
scott_von,scott,von,arizona_state,lb,1997,71.4,251,9.13,30.75,4.84,19,31.5,116,7.74,4.49,0,0,0,0,0,0,0,0,6,182,ind,1,3
mike_vrabel,mike,vrabel,ohio_state,dl,1997,76.1,270,9.63,34.25,4.94,23,29.5,102,7.77,4.43,0,0,0,0,0,0,0,0,3,91,pit,1,2
corey_walker,corey,walker,arizona_state,rb,1997,69.5,188,9.25,30.63,4.46,16,35.5,121,7.12,4.23,0,0,0,0,0,0,0,0,13,337,udfa,0,5
denard_walker,denard,walker,louisiana_state,lb,1997,72.9,186,9.88,32.25,4.55,13,29.5,105,7.76,4.31,0,0,0,0,0,0,0,0,3,75,ten,1,2
shawn_walters,shawn,walters,southern_california,rb,1997,70.9,251,9.5,31.63,4.87,19,,,,,0,0,0,0,1,1,1,1,13,337,udfa,0,5
chris_ward,chris,ward,kentucky,dl,1997,75.6,271,9.25,35.13,5.05,23,30.5,107,8.12,4.58,0,0,0,0,0,0,0,0,7,205,bal,1,3
dedric_ward,dedric,ward,northern_iowa,wr,1997,68.6,175,8.88,30,4.56,,31,109,7.1,4.14,0,0,0,1,0,0,0,0,3,88,nyj,1,2
ronnie_ward,ronnie,ward,kansas,lb,1997,72.4,233,9.75,32,,17,,,,,0,0,1,0,1,1,1,1,3,93,mia,1,2
vann_washington,vann,washington,west_virginia,db,1997,72.1,212,9.5,32,,14,34,115,7.53,4.21,0,0,1,0,0,0,0,0,13,337,udfa,0,5
cyrill_weems,cyrill,weems,wisconsin,db,1997,73.4,207,9,33.5,4.71,12,34.5,117,7.43,4.19,0,0,0,0,0,0,0,0,13,337,udfa,0,5
bryant_westbrook,bryant,westbrook,texas,lb,1997,71.8,199,9.63,33.25,,,,,,,0,0,1,1,1,1,1,1,1,5,det,1,1
kenny_wheaton,kenny,wheaton,oregon,lb,1997,69.6,189,8.25,30.13,4.76,8,32,108,7.45,4.23,0,0,0,0,0,0,0,0,3,94,dal,1,2
scott_whittaker,scott,whittaker,kansas,ol,1997,78.6,302,9.5,34.88,5.37,,26,106,7.91,4.41,0,0,0,1,0,0,0,0,13,337,udfa,0,5
paul_wiggins,paul,wiggins,oregon,ol,1997,75.3,303,10.25,35.13,,33,,,,,0,0,1,0,1,1,1,1,3,82,pit,1,2
josh_wilcox,josh,wilcox,oregon,fb_te,1997,74.6,256,9.5,32.13,4.99,14,30.5,108,7.6,4.54,0,0,0,0,0,0,0,0,13,337,udfa,0,5
marcellus_wiley,marcellus,wiley,columbia_ny,dl,1997,76.8,271,9.63,34.5,4.91,28,35.5,122,7.48,4.5,0,0,0,0,0,0,0,0,2,52,buf,1,2
cj_williams,cj,williams,georgia_tech,rb,1997,72.1,205,9.5,33,4.61,13,39,124,7.48,4.35,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jamel_williams,jamel,williams,nebraska,db,1997,72.6,204,9.63,31.88,4.6,11,38,123,7.25,4.15,0,0,0,0,0,0,0,0,5,132,was,1,3
pat_williams,pat,williams,texas_a&m,dl,1997,75.1,288,9.63,34,4.9,24,26.5,93,8.36,4.72,0,0,0,0,0,0,0,0,13,337,udfa,0,5
tony_williams,tony,williams,memphis,dl,1997,73.3,292,10,33,5.07,28,28,106,7.55,4.23,0,0,0,0,0,0,0,0,5,151,min,1,3
abu_wilson,abu,wilson,utah_state,rb,1997,72.4,214,9.75,32.38,4.73,15,31.5,117,7.75,4.5,0,0,0,0,0,0,0,0,13,337,udfa,0,5
reinard_wilson,reinard,wilson,florida_state,dl,1997,74,259,10.88,35.63,4.92,26,,,,,0,0,0,0,1,1,1,1,1,14,cin,1,1
robert_wilson,robert,wilson,florida_a&m,wr,1997,70.8,176,9,32.25,4.82,,31.5,108,7.42,4.57,0,0,0,1,0,0,0,0,13,337,udfa,0,5
marcus_wimberly,marcus,wimberly,miami_fl,db,1997,71.5,204,9.63,31.88,4.6,9,31.5,114,7.62,4.47,0,0,0,0,0,0,0,0,5,133,atl,1,3
sean_woodson,sean,woodson,jackson_state_ms,db,1997,72.6,214,10,32.25,4.83,18,32.5,119,7.58,4.3,0,0,0,0,0,0,0,0,5,153,buf,1,3
lawrence_wright,lawrence,wright,florida,db,1997,72.8,214,9.38,32.88,,20,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
danny_wuerffel,danny,wuerffel,florida,qb,1997,73.8,212,9.5,31.5,4.9,,28,100,7.69,4.42,0,0,0,1,0,0,0,0,4,99,no,1,3
jerry_wunsch,jerry,wunsch,wisconsin,ol,1997,77.9,327,10.25,36,,25,,,,,0,0,1,0,1,1,1,1,2,37,tb,1,2
antwuan_wyatt,antwuan,wyatt,bethune-cookman_fl,wr,1997,70,199,9.75,31.88,,,33.5,107,7.52,4.33,0,0,1,1,0,0,0,0,6,190,phi,1,3
renaldo_wynn,renaldo,wynn,notre_dame,dl,1997,74.6,288,10.5,33.88,4.83,28,33,115,7.72,4.29,0,0,0,0,0,0,0,0,1,21,jax,1,1
donnie_young,donnie,young,florida,ol,1997,75.8,315,9,33.25,5.36,,26,101,8.25,4.67,0,0,0,1,0,0,0,0,13,337,udfa,0,5
karim_abdul-jabbar,karim,abdul-jabbar,ucla,rb,1996,70,194,9.75,31.13,,,32.5,115,,4.29,0,0,1,1,0,0,1,0,3,80,mia,1,2
joe_abdullah,joe,abdullah,pacific_ca,rb,1996,70.8,217,9.63,31.25,4.81,14,32,116,,4.54,0,0,0,0,0,0,1,0,13,337,udfa,0,5
donnie_abraham,donnie,abraham,east_tennessee,lb,1996,69.8,180,8.75,32,4.61,13,32,119,,4.05,0,0,0,0,0,0,1,0,3,71,tb,1,2
gene_adair,gene,adair,new_haven_ct,k_p,1996,74,188,9.5,31.25,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
mike_alstott,mike,alstott,purdue,fb_te,1996,72.4,240,9.88,31.5,4.68,24,33,117,,4.16,0,0,0,0,0,0,1,0,2,35,tb,1,2
brian_anderson,brian,anderson,mississippi_state,ol,1996,74.6,287,10,31.5,5.28,25,27.5,109,,4.72,0,0,0,0,0,0,1,0,13,337,udfa,0,5
eric_anderson,eric,anderson,sam_houston_state_tx,db,1996,70.8,192,9.5,30.88,4.69,18,29.5,108,,,0,0,0,0,0,0,1,1,13,337,udfa,0,5
willie_anderson,willie,anderson,auburn,ol,1996,77,324,11.25,35.13,5.28,20,23,97,,,0,0,0,0,0,0,1,1,1,10,cin,1,1
mike_archie,mike,archie,penn_state,rb,1996,68,206,10.13,31.5,,,,,,,0,0,1,1,1,1,1,1,7,218,hou,1,3
jay_arnold,jay,arnold,frenso_state_ca,wr,1996,72.3,176,9.13,32.75,4.68,,30,116,,4.2,0,0,0,1,0,0,1,0,13,337,udfa,0,5
jeremy_asher,jeremy,asher,oregon,lb,1996,72.6,235,9.25,32.13,4.88,18,32,113,,4.29,0,0,0,0,0,0,1,0,7,215,was,1,3
eric_austin,eric,austin,jackson_state_ms,db,1996,70.3,203,9.75,31.75,,,28,105,,,0,0,1,1,0,0,1,1,4,104,tb,1,3
gary_bandy,gary,bandy,baylor,lb,1996,75.9,237,9,33.63,,18,,,,,0,0,1,0,1,1,1,1,5,164,atl,1,3
chris_banks,chris,banks,kansas,ol,1996,73.5,292,9.75,32.75,5.02,20,24.5,106,,4.7,0,0,0,0,0,0,1,0,7,226,den,1,3
shawn_banks,shawn,banks,texas_tech,lb,1996,73,228,10.5,33.63,4.74,24,32.5,113,,4.24,0,0,0,0,0,0,1,0,13,337,udfa,0,5
tony_banks,tony,banks,michigan_state,qb,1996,76.5,220,9.5,33.13,4.93,,,,,4.55,0,0,0,1,1,1,1,0,2,42,stl,1,2
kantroy_barber,kantroy,barber,west_virginia,fb_te,1996,72.8,244,9.38,32.75,,26,,,,,0,0,1,0,1,1,1,1,4,124,ne,1,3
reggie_barlow,reggie,barlow,alabama_state,wr,1996,71.3,187,8.75,33.13,4.59,,32.5,115,,4.2,0,0,0,1,0,0,1,0,4,110,jax,1,3
david_barnard,david,barnard,florida,dl,1996,73.8,302,10,34,5.29,,23.5,94,,5.04,0,0,0,1,0,0,1,0,13,337,udfa,0,5
robert_barr,robert,barr,rutgers,ol,1996,76.5,307,10.13,33.75,5.68,18,23,104,,5.23,0,0,0,0,0,0,1,0,3,77,sea,1,2
marco_battaglia,marco,battaglia,rutgers,fb_te,1996,74,254,9.63,31.25,4.78,20,33.5,110,,4.17,0,0,0,0,0,0,1,0,2,39,cin,1,2
aaron_beasley,aaron,beasley,west_virginia,lb,1996,71.4,197,9,32.63,4.74,10,33.5,119,,4.09,0,0,0,0,0,0,1,0,3,63,jax,1,2
jamara_bell,jamara,bell,clinch_valley_va,fb_te,1996,76.6,238,10,34.13,4.84,8,29,112,,4.71,0,0,0,0,0,0,1,0,13,337,udfa,0,5
ricky_bell,ricky,bell,north_carolina_state,lb,1996,69.8,186,9.25,31,,16,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
grady_benton,grady,benton,west_texas_a&m,qb,1996,73.8,196,9.63,33.5,4.88,,29,109,,4.62,0,0,0,1,0,0,1,0,13,337,udfa,0,5
brook_berringer,brook,berringer,nebraska,qb,1996,75.5,218,9.63,34,4.69,,33,113,,4.13,0,0,0,1,0,0,1,0,13,337,udfa,0,5
tim_biakabutuka,tim,biakabutuka,michigan,rb,1996,72.1,205,9,31.88,,,,,,,0,0,1,1,1,1,1,1,1,8,car,1,1
ken_blackman,ken,blackman,illinois,ol,1996,77.1,314,9.88,32.5,5.3,28,28,106,,4.53,0,0,0,0,0,0,1,0,3,69,cin,1,2
sean_boyd,sean,boyd,north_carolina,db,1996,74.4,208,10.13,33.88,4.6,,35,118,,4.5,0,0,0,1,0,0,1,0,5,148,min,1,3
dan_brandenberg,dan,brandenberg,indiana_state,dl,1996,74.6,254,9.25,31.25,4.59,24,36,125,,4.32,0,0,0,0,0,0,1,0,13,337,udfa,0,5
dorian_brew,dorian,brew,kansas,lb,1996,70,182,9.13,31.13,,,,,,,0,0,1,1,1,1,1,1,3,79,mia,1,2
curtis_brown,curtis,brown,alabama,wr,1996,72.8,196,9,33.75,4.85,,31.5,113,,4.24,0,0,0,1,0,0,1,0,13,337,udfa,0,5
reggie_brown,reggie,brown,frenso_state_ca,fb_te,1996,72.1,242,9.25,31.25,4.86,,32.5,117,,,0,0,0,1,0,0,1,1,1,17,det,1,1
reggie_brown,reggie,brown,frenso_state_ca,fb_te,1996,72.1,242,9.25,31.25,4.86,,32.5,117,,,0,0,0,1,0,0,1,1,3,91,sea,1,2
reggie_brown,reggie,brown,texas_a&m,lb,1996,74,241,9,32.25,4.53,25,33,120,,4.06,0,0,0,0,0,0,1,0,1,17,det,1,1
reggie_brown,reggie,brown,texas_a&m,lb,1996,74,241,9,32.25,4.53,25,33,120,,4.06,0,0,0,0,0,0,1,0,3,91,sea,1,2
shannon_brown,shannon,brown,alabama,dl,1996,76.1,290,10.38,31.63,4.99,31,29.5,112,,4.4,0,0,0,0,0,0,1,0,3,84,atl,1,2
willie_brown,willie,brown,temple,lb,1996,72.5,208,9.38,33.13,4.74,11,31,109,,4.61,0,0,0,0,0,0,1,0,13,337,udfa,0,5
john_browning,john,browning,west_virginia,dl,1996,76,264,10.75,34.13,5.05,21,29.5,112,,4.65,0,0,0,0,0,0,1,0,3,68,kc,1,2
jeff_buckey,jeff,buckey,stanford,ol,1996,76.1,299,10.38,32.75,5.27,26,28,104,,4.63,0,0,0,0,0,0,1,0,7,230,mia,1,3
kendrick_burton,kendrick,burton,alabama,dl,1996,76.8,282,10.5,33,5.08,18,27.5,107,,4.65,0,0,0,0,0,0,1,0,4,107,hou,1,3
