,combine_year,player_name,first_name,last_name,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,60_yard_shuttle_missed
8325,1989,elliott beals,elliott,beals,american_international_ma,fb_te,71.5,225,,,5.04,21.0,31.0,103.0,,4.53,12.71,1,1,0,0,0,0,1,0,0
8326,1989,don beebe,don,beebe,chadron_state_ne,wr,70.8,176,,,4.42,,36.5,115.0,,4.08,10.93,1,1,0,1,0,0,1,0,0
8327,1989,jim bell,jim,bell,boston_college,rb,72.1,206,,,,14.0,,,,,,1,1,1,0,1,1,1,1,1
8328,1989,mitchell benson,mitchell,benson,texas_christian,dl,75.5,300,,,5.22,27.0,27.5,101.0,,4.77,,1,1,0,0,0,0,1,0,1
8329,1989,brian bernard,brian,bernard,duke,dl,77.1,289,,,5.39,,26.0,92.0,,4.93,,1,1,0,1,0,0,1,0,1
8330,1989,norris blount,norris,blount,baylor,db,72.8,201,,,4.57,17.0,37.5,126.0,,4.49,11.91,1,1,0,0,0,0,1,0,0
8331,1989,adam bob,adam,bob,texas_a&m,lb,74.0,238,,,5.01,16.0,28.5,102.0,,4.43,12.35,1,1,0,0,0,0,1,0,0
8332,1989,deon booker,deon,booker,louisville,rb,69.9,201,,,4.67,13.0,31.5,109.0,,4.45,12.1,1,1,0,0,0,0,1,0,0
8333,1989,willie bouyer,willie,bouyer,michigan_state,wr,74.1,197,,,4.64,,34.0,125.0,,4.34,11.74,1,1,0,1,0,0,1,0,0
8334,1989,david braxton,david,braxton,wake_forest,lb,73.5,232,,,4.58,18.0,32.0,117.0,,,,1,1,0,0,0,0,1,1,1
8335,1989,dana brinson,dana,brinson,nebraska,wr,68.9,165,,,4.45,,37.0,121.0,,4.08,11.41,1,1,0,1,0,0,1,0,0
8336,1989,tim broady,tim,broady,murray_state_ky,db,71.0,209,,,4.59,17.0,34.0,114.0,,4.34,11.63,1,1,0,0,0,0,1,0,0
8337,1989,matt brock,matt,brock,oregon,dl,76.6,271,,,4.98,15.0,28.0,106.0,,4.54,,1,1,0,0,0,0,1,0,1
8338,1989,michael brooks,michael,brooks,north_carolina_state,lb,71.4,188,,,4.59,9.0,33.0,102.0,,4.77,11.93,1,1,0,0,0,0,1,0,0
8339,1989,andre brown,andre,brown,miami_fl,wr,75.3,200,,,4.68,,33.5,120.0,,4.11,11.39,1,1,0,1,0,0,1,0,0
8340,1989,anthony brown,anthony,brown,west_virginia,rb,69.1,213,,,4.61,14.0,29.5,101.0,,4.4,11.56,1,1,0,0,0,0,1,0,0
8341,1989,marlon brown,marlon,brown,memphis,lb,75.0,221,,,4.79,14.0,35.5,115.0,,4.3,11.49,1,1,0,0,0,0,1,0,0
8342,1989,john budde,john,budde,michigan_state,dl,76.0,242,,,5.17,15.0,28.0,100.0,,4.75,13.62,1,1,0,0,0,0,1,0,0
8343,1989,tony butler,tony,butler,richmond_va,lb,70.5,182,,,4.73,14.0,33.5,114.0,,4.28,11.69,1,1,0,0,0,0,1,0,0
8344,1989,dennis byrd,dennis,byrd,tulsa_ok,dl,76.6,261,,,4.97,22.0,29.0,104.0,,4.58,,1,1,0,0,0,0,1,0,1
8345,1989,tom caines,tom,caines,long_beach_state_ca,lb,73.9,232,,,4.97,10.0,31.0,108.0,,4.48,12.09,1,1,0,0,0,0,1,0,0
8346,1989,jeff carlson,jeff,carlson,weber_state_ut,qb,75.0,209,,,5.06,,32.0,106.0,,4.41,,1,1,0,1,0,0,1,0,1
8347,1989,darren carrington,darren,carrington,northern_arizona,db,73.6,187,,,4.54,12.0,34.2,118.0,,4.0,10.74,1,1,0,0,0,0,1,0,0
8348,1989,raymon chavous,raymon,chavous,clemson,dl,76.5,297,,,5.32,17.0,20.5,82.0,,5.13,,1,1,0,0,0,0,1,0,1
8349,1989,carlo cheattom,carlo,cheattom,auburn,db,71.1,186,,,,7.0,,,,,,1,1,1,0,1,1,1,1,1
8350,1989,fred childress,fred,childress,arkansas,ol,75.9,338,,,5.28,23.0,26.5,90.0,,5.31,,1,1,0,0,0,0,1,0,1
8351,1989,eric coleman,eric,coleman,wyoming,lb,71.5,183,,,4.55,9.0,41.0,130.0,,3.91,10.89,1,1,0,0,0,0,1,0,0
8352,1989,james coley,james,coley,clemson,fb_te,76.4,266,,,5.1,15.0,29.0,93.0,,4.98,13.34,1,1,0,0,0,0,1,0,0
8353,1989,shawn collins,shawn,collins,northern_arizona,wr,73.6,197,,,4.53,,36.0,124.0,,4.24,11.29,1,1,0,1,0,0,1,0,0
8354,1989,marv cook,marv,cook,iowa,fb_te,75.6,236,,,4.86,18.0,29.0,103.0,,4.2,11.56,1,1,0,0,0,0,1,0,0
8355,1989,ray crockett,ray,crockett,baylor,lb,69.3,178,,,4.61,17.0,,,,,,1,1,0,0,1,1,1,1,1
8356,1989,howard cross,howard,cross,alabama,fb_te,77.3,251,,,5.17,9.0,31.5,109.0,,4.63,12.23,1,1,0,0,0,0,1,0,0
8357,1989,bill davis,bill,davis,cincinnati,wr,70.4,175,,,4.76,,31.0,105.0,,4.03,11.35,1,1,0,1,0,0,1,0,0
8358,1989,pat davis,pat,davis,syracuse,fb_te,75.0,269,,,4.98,17.0,35.0,109.0,,4.57,12.31,1,1,0,0,0,0,1,0,0
8359,1989,reggie davis,reggie,davis,texas_christian,wr,73.0,213,,,4.53,,29.5,116.0,,4.49,12.11,1,1,0,1,0,0,1,0,0
8360,1989,jarrod delaney,jarrod,delaney,texas_christian,wr,73.5,194,,,,,,,,,,1,1,1,1,1,1,1,1,1
8361,1989,keith delong,keith,delong,tennessee,lb,74.0,230,,,,25.0,,,,,,1,1,1,0,1,1,1,1,1
8362,1989,anthony dilweg,anthony,dilweg,duke,qb,75.4,199,,,4.78,,28.0,102.0,,4.37,,1,1,0,1,0,0,1,0,1
8363,1989,titus dixon,titus,dixon,troy_al,wr,66.0,144,,,4.44,,33.0,114.0,,4.38,11.54,1,1,0,1,0,0,1,0,0
8364,1989,robert drummond,robert,drummond,syracuse,rb,74.4,204,,,4.56,13.0,33.0,117.0,,4.18,11.51,1,1,0,0,0,0,1,0,0
8365,1989,john duff,john,duff,new_mexico,fb_te,78.9,224,,,4.94,,31.0,110.0,,4.6,12.87,1,1,0,1,0,0,1,0,0
8366,1989,hart lee,hart,lee,oklahoma_state,wr,75.9,216,,,4.67,,33.0,122.0,,4.13,11.53,1,1,0,1,0,0,1,0,0
8367,1989,david edeen,david,edeen,wyoming,lb,75.6,253,,,4.86,19.0,32.5,108.0,,4.33,,1,1,0,0,0,0,1,0,1
8368,1989,elliott eley,elliott,eley,central_missouri,fb_te,72.6,236,,,4.71,,30.0,114.0,,4.58,12.0,1,1,0,1,0,0,1,0,0
8369,1989,mike elkins,mike,elkins,wake_forest,qb,75.3,221,,,5.02,,29.5,97.0,,4.5,,1,1,0,1,0,0,1,0,1
8370,1989,donald ellis,donald,ellis,miami_fl,lb,71.5,184,,,4.86,,,,,,,1,1,0,1,1,1,1,1,1
8371,1989,leroy etienne,leroy,etienne,nebraska,lb,73.0,232,,,4.93,11.0,30.5,103.0,,4.27,12.41,1,1,0,0,0,0,1,0,0
8372,1989,heikoti fakava,heikoti,fakava,hawaii,rb,71.5,218,,,4.75,12.0,30.5,107.0,,4.38,12.16,1,1,0,0,0,0,1,0,0
8373,1989,ervin farris,ervin,farris,texas_tech,fb_te,70.9,233,,,4.81,9.0,31.5,111.0,,4.45,12.23,1,1,0,0,0,0,1,0,0
8374,1989,victor floyd,victor,floyd,florida_state,rb,71.6,208,,,4.56,6.0,34.5,117.0,,4.15,11.98,1,1,0,0,0,0,1,0,0
8375,1989,charvez foger,charvez,foger,nevada_las_vegas,rb,69.4,211,,,,17.0,,,,,,1,1,1,0,1,1,1,1,1
8376,1989,jerry fontenot,jerry,fontenot,texas_a&m,ol,75.5,272,,,5.17,24.0,28.0,106.0,,4.48,,1,1,0,0,0,0,1,0,1
8377,1989,john ford,john,ford,virginia,wr,73.6,204,,,4.45,,33.0,117.0,,4.24,11.63,1,1,0,1,0,0,1,0,0
8378,1989,marc foster,marc,foster,purdue,db,71.1,192,,,4.62,16.0,,110.0,,4.4,12.01,1,1,0,0,1,0,1,0,0
8379,1989,jeff francis,jeff,francis,tennessee,qb,75.5,218,,,4.9,,29.5,102.0,,4.51,,1,1,0,1,0,0,1,0,1
8380,1989,keith friberg,keith,friberg,syracuse,lb,76.0,245,,,4.88,30.0,32.0,111.0,,4.29,12.13,1,1,0,0,0,0,1,0,0
8381,1989,john fruhmorgen,john,fruhmorgen,alabama,ol,76.0,298,,,5.39,21.0,21.5,87.0,,4.82,,1,1,0,0,0,0,1,0,1
8382,1989,chris gannon,chris,gannon,southwestern_louisiana,dl,77.4,251,,,4.84,17.0,30.0,114.0,,4.42,,1,1,0,0,0,0,1,0,1
8383,1989,jason garrett,jason,garrett,princeton,qb,72.5,192,,,4.85,,29.5,109.0,,4.06,,1,1,0,1,0,0,1,0,1
8384,1989,cleveland gary,cleveland,gary,miami_fl,fb_te,72.0,226,,,4.7,18.0,32.0,109.0,,4.43,11.68,1,1,0,0,0,0,1,0,0
8385,1989,leroy gause,leroy,gause,virginia_union,lb,73.3,228,,,4.85,21.0,27.5,94.0,,4.63,12.18,1,1,0,0,0,0,1,0,0
8386,1989,john gibbs,john,gibbs,cal-state_fullerton,wr,71.3,163,,,,,,,,,,1,1,1,1,1,1,1,1,1
8387,1989,greg gilbert,greg,gilbert,alabama,lb,73.8,216,,,4.69,14.0,33.0,114.0,,4.42,12.03,1,1,0,0,0,0,1,0,0
8388,1989,melvin gilliam,melvin,gilliam,oklahoma_state,lb,71.5,173,,,4.72,8.0,31.5,106.0,,4.3,11.86,1,1,0,0,0,0,1,0,0
8389,1989,deval glover,deval,glover,syracuse,wr,71.3,185,,,,,31.5,116.0,,4.03,11.57,1,1,1,1,0,0,1,0,0
8390,1989,antonio goss,antonio,goss,north_carolina,lb,75.0,228,,,4.8,10.0,39.5,120.0,,4.52,12.02,1,1,0,0,0,0,1,0,0
8391,1989,jeff graham,jeff,graham,long_beach_state_ca,wr,76.1,203,,,4.99,,32.5,115.0,,4.55,,1,1,0,1,0,0,1,0,1
8392,1989,ty granger,ty,granger,clemson,ol,78.4,280,,,5.24,19.0,24.5,101.0,,4.72,,1,1,0,0,0,0,1,0,1
8393,1989,mark green,mark,green,notre_dame,rb,71.1,184,,,4.62,14.0,30.0,105.0,,4.4,11.96,1,1,0,0,0,0,1,0,0
8394,1989,a j,a,j,wake_forest,lb,67.9,164,,,4.58,13.0,32.5,115.0,,4.1,11.35,1,1,0,0,0,0,1,0,0
8395,1989,willie griffin,willie,griffin,nebraska,dl,74.5,303,,,5.19,,25.0,103.0,,5.29,,1,1,0,1,0,0,1,0,1
8396,1989,david griggs,david,griggs,virginia,lb,75.3,242,,,5.11,19.0,,,,,,1,1,0,0,1,1,1,1,1
8397,1989,burt grossman,burt,grossman,pittsburgh,dl,76.3,266,,,4.75,21.0,29.0,117.0,,4.37,,1,1,0,0,0,0,1,0,1
8398,1989,mickey guidry,mickey,guidry,louisiana_state,qb,73.5,210,,,,,,,,,,1,1,1,1,1,1,1,1,1
8399,1989,fred hadley,fred,hadley,mississippi_state,wr,73.0,176,,,4.56,,32.5,113.0,,4.24,11.59,1,1,0,1,0,0,1,0,0
8400,1989,britt hager,britt,hager,texas,lb,72.3,224,,,4.69,24.0,31.0,111.0,,4.3,11.79,1,1,0,0,0,0,1,0,0
8401,1989,chris hale,chris,hale,southern_california,lb,67.6,161,,,4.52,8.0,40.5,129.0,,4.11,11.39,1,1,0,0,0,0,1,0,0
8402,1989,courtney hall,courtney,hall,rice_tx,ol,73.6,269,,,5.13,36.0,35.0,117.0,,4.54,,1,1,0,0,0,0,1,0,1
8403,1989,darryl hall,darryl,hall,washington,db,73.6,204,,,4.71,14.0,35.0,121.0,,4.29,11.7,1,1,0,0,0,0,1,0,0
8404,1989,darrell hamilton,darrell,hamilton,north_carolina,ol,77.9,297,,,5.22,14.0,29.0,102.0,,4.84,,1,1,0,0,0,0,1,0,1
8405,1989,rod harris,rod,harris,texas_a&m,wr,70.0,182,,,4.56,,31.0,106.0,,4.36,11.85,1,1,0,1,0,0,1,0,0
8406,1989,erick harrison,erick,harrison,tulsa_ok,wr,70.5,173,,,4.65,,32.0,116.0,,4.23,11.83,1,1,0,1,0,0,1,0,0
8407,1989,chuck hartlieb,chuck,hartlieb,iowa,qb,72.8,208,,,,,,,,4.17,,1,1,1,1,1,1,1,0,1
8408,1989,james harvey,james,harvey,north_carolina_central,qb,73.4,207,,,4.94,,29.0,105.0,,4.53,,1,1,0,1,0,0,1,0,1
8409,1989,john harvey,john,harvey,texas-el_paso,rb,71.5,184,,,4.64,,29.5,114.0,,4.2,11.51,1,1,0,1,0,0,1,0,0
8410,1989,kevin haverdink,kevin,haverdink,western_michigan,ol,77.9,286,,,,,,,,,,1,1,1,1,1,1,1,1,1
8411,1989,bill hawkins,bill,hawkins,miami_fl,dl,78.1,260,,,4.81,25.0,32.0,115.0,,4.44,,1,1,0,0,0,0,1,0,1
8412,1989,andy heck,andy,heck,notre_dame,ol,77.8,267,,,5.13,24.0,28.0,109.0,,4.65,,1,1,0,0,0,0,1,0,1
8413,1989,joe henderson,joe,henderson,iowa_state,rb,71.9,205,,,,17.0,,,,,,1,1,1,0,1,1,1,1,1
8414,1989,steve hendrickson,steve,hendrickson,california,lb,72.0,242,,,4.78,22.0,32.5,110.0,,4.05,11.11,1,1,0,0,0,0,1,0,0
8415,1989,kevin hendrix,kevin,hendrix,south_carolina,lb,74.4,266,,,4.9,,28.5,96.0,,4.81,13.38,1,1,0,1,0,0,1,0,0
8416,1989,brad henke,brad,henke,arizona,dl,75.1,263,,,4.92,,32.5,109.0,,4.31,,1,1,0,1,0,0,1,0,1
8417,1989,darryl henley,darryl,henley,ucla,lb,68.6,159,,,4.59,,33.5,114.0,,,,1,1,0,1,0,0,1,1,1
8418,1989,derek hill,derek,hill,arizona,wr,73.4,186,,,4.54,,32.0,118.0,,4.32,11.99,1,1,0,1,0,0,1,0,0
8419,1989,eric hill,eric,hill,louisiana_state,lb,73.4,249,,,4.79,20.0,35.0,123.0,,4.35,11.68,1,1,0,0,0,0,1,0,0
8420,1989,tony hinz,tony,hinz,harvard,rb,73.6,212,,,4.76,15.0,30.5,121.0,,4.17,11.24,1,1,0,0,0,0,1,0,0
8421,1989,david holmes,david,holmes,syracuse,lb,73.0,188,,,4.63,8.0,38.5,121.0,,4.17,11.19,1,1,0,0,0,0,1,0,0
8422,1989,david hudson,david,hudson,iowa,fb_te,71.9,223,,,4.81,21.0,30.0,105.0,,4.63,12.19,1,1,0,0,0,0,1,0,0
8423,1989,jeffrey hunter,jeffrey,hunter,albany_state_ga,dl,76.1,286,,,,22.0,,,,,,1,1,1,0,1,1,1,1,1
8424,1989,john hunter,john,hunter,brigham_young,ol,79.6,294,,,,15.0,,,,,,1,1,1,0,1,1,1,1,1
8425,1989,maurice hurst,maurice,hurst,southern_la,lb,69.8,180,,,4.58,12.0,29.0,107.0,,4.41,11.64,1,1,0,0,0,0,1,0,0
8426,1989,mike husar,mike,husar,michigan,ol,74.5,302,,,5.55,,20.5,83.0,,4.7,,1,1,0,1,0,0,1,0,1
8427,1989,daryl illikainen,daryl,illikainen,north_dakota_state,ol,75.8,280,,,5.42,23.0,26.5,100.0,,4.77,,1,1,0,0,0,0,1,0,1
8428,1989,chris ingram,chris,ingram,syracuse,lb,70.3,175,,,4.67,11.0,36.0,116.0,,4.16,11.34,1,1,0,0,0,0,1,0,0
8429,1989,darryl ingram,darryl,ingram,california,fb_te,74.8,228,,,4.79,16.0,30.0,114.0,,4.49,12.29,1,1,0,0,0,0,1,0,0
8430,1989,alfred jackson,alfred,jackson,san_diego_state,lb,72.0,177,,,4.61,,33.5,117.0,,4.45,11.21,1,1,0,1,0,0,1,0,0
8431,1989,greg jackson,greg,jackson,louisiana_state,db,72.4,198,,,4.72,14.0,32.0,114.0,,4.2,11.57,1,1,0,0,0,0,1,0,0
8432,1989,johnny jackson,johnny,jackson,houston,db,73.0,204,,,4.69,16.0,27.5,108.0,,4.66,12.31,1,1,0,0,0,0,1,0,0
8433,1989,tim jackson,tim,jackson,nebraska,db,71.3,193,,,4.75,9.0,32.0,115.0,,4.31,11.73,1,1,0,0,0,0,1,0,0
8434,1989,tim james,tim,james,east_carolina_nc,fb_te,71.0,224,,,4.82,15.0,29.0,110.0,,4.49,12.3,1,1,0,0,0,0,1,0,0
8435,1989,bob jean,bob,jean,new_hampshire,qb,74.0,210,,,4.88,,32.5,117.0,,4.6,,1,1,0,1,0,0,1,0,1
8436,1989,aj jenkins,aj,jenkins,cal-state_fullerton,lb,73.6,227,,,4.77,15.0,34.5,121.0,,4.48,,1,1,0,0,0,0,1,0,1
8437,1989,aaron jenkins,aaron,jenkins,washington,fb_te,71.9,224,,,4.8,23.0,35.0,113.0,,4.52,12.24,1,1,0,0,0,0,1,0,0
8438,1989,keith jennings,keith,jennings,clemson,fb_te,75.8,253,,,,9.0,,,,,,1,1,1,0,1,1,1,1,1
8439,1989,dj johnson,dj,johnson,kentucky,lb,71.9,179,,,4.61,10.0,36.0,116.0,,4.21,11.48,1,1,0,0,0,0,1,0,0
8440,1989,eddie johnson,eddie,johnson,penn_state,lb,69.5,169,,,4.67,13.0,33.5,117.0,,4.44,11.74,1,1,0,0,0,0,1,0,0
8441,1989,eddie johnson,eddie,johnson,utah,wr,68.5,172,,,4.67,14.0,33.5,119.0,,4.36,11.68,1,1,0,0,0,0,1,0,0
8442,1989,tracy johnson,tracy,johnson,clemson,rb,71.9,231,,,4.88,19.0,,,,,,1,1,0,0,1,1,1,1,1
8443,1989,undra johnson,undra,johnson,west_virginia,rb,69.3,198,,,4.6,15.0,30.0,106.0,,4.34,11.75,1,1,0,0,0,0,1,0,0
8444,1989,daryl johnston,daryl,johnston,syracuse,fb_te,73.8,232,,,,17.0,28.5,113.0,,4.17,11.43,1,1,1,0,0,0,1,0,0
8445,1989,vernon joines,vernon,joines,maryland,wr,73.1,190,,,4.51,,38.5,120.0,,4.07,11.39,1,1,0,1,0,0,1,0,0
8446,1989,eric jones,eric,jones,vanderbilt,qb,72.9,196,,,4.79,,35.0,116.0,,4.03,,1,1,0,1,0,0,1,0,1
8447,1989,keith jones,keith,jones,illinois,rb,73.0,208,,,4.58,16.0,37.5,124.0,,,,1,1,0,0,0,0,1,1,1
8448,1989,terrence jones,terrence,jones,tulane_la,qb,73.3,209,,,4.64,,34.0,110.0,,4.34,,1,1,0,1,0,0,1,0,1
8449,1989,tim jorden,tim,jorden,indiana,fb_te,75.0,239,,,4.98,16.0,31.5,110.0,,4.45,12.27,1,1,0,0,0,0,1,0,0
8450,1989,kermit kendrick,kermit,kendrick,alabama,lb,72.8,202,,,4.69,10.0,32.5,115.0,,4.32,12.13,1,1,0,0,0,0,1,0,0
8451,1989,thomas king,thomas,king,southwestern_louisiana,db,73.3,196,,,,13.0,,,,,,1,1,1,0,1,1,1,1,1
8452,1989,matt klassa,matt,klassa,eastern_michigan,ol,76.6,273,,,5.5,13.0,23.0,104.0,,4.84,,1,1,0,0,0,0,1,0,1
8453,1989,john kolesar,john,kolesar,michigan,wr,70.8,185,,,,,,,,,,1,1,1,1,1,1,1,1,1
8454,1989,drew komlo,drew,komlo,catholic_university_dc,qb,75.3,215,,,5.19,,26.5,97.0,,4.64,,1,1,0,1,0,0,1,0,1
8455,1989,scott kozak,scott,kozak,oregon,lb,74.4,217,,,4.71,17.0,34.5,122.0,,4.21,11.32,1,1,0,0,0,0,1,0,0
8456,1989,kyle kramer,kyle,kramer,bowling_green_oh,db,74.0,175,,,4.61,8.0,39.0,124.0,,3.95,11.42,1,1,0,0,0,0,1,0,0
8457,1989,bob kratch,bob,kratch,iowa,ol,75.5,287,,,5.4,17.0,26.5,93.0,,4.63,,1,1,0,0,0,0,1,0,1
8458,1989,jeff lageman,jeff,lageman,virginia,dl,77.5,247,,,4.86,15.0,32.0,116.0,,4.34,11.7,1,1,0,0,0,0,1,0,0
8459,1989,carnell lake,carnell,lake,ucla,db,72.8,205,,,4.36,15.0,35.5,117.0,,4.29,11.44,1,1,0,0,0,0,1,0,0
8460,1989,kurt larson,kurt,larson,michigan_state,lb,75.6,230,,,4.89,20.0,31.5,107.0,,,,1,1,0,0,0,0,1,1,1
8461,1989,bob latham,bob,latham,oklahoma,ol,75.6,270,,,5.41,12.0,24.5,101.0,,4.86,,1,1,0,0,0,0,1,0,1
8462,1989,kevin lewis,kevin,lewis,northwestern_state_la,lb,68.8,174,,,4.7,17.0,29.5,109.0,,4.32,11.61,1,1,0,0,0,0,1,0,0
8463,1989,jeff lindsley,jeff,lindsley,boise_state,fb_te,75.0,216,,,4.8,9.0,32.5,110.0,,4.08,11.34,1,1,0,0,0,0,1,0,0
8464,1989,eric lindstrom,eric,lindstrom,boston_college,lb,75.0,225,,,4.75,21.0,27.0,106.0,,4.59,12.06,1,1,0,0,0,0,1,0,0
8465,1989,derrick little,derrick,little,south_carolina,lb,75.9,246,,,5.08,,,,,,,1,1,0,1,1,1,1,1,1
8466,1989,steve llewellyn,steve,llewellyn,texas,dl,78.0,257,,,,,,,,,,1,1,1,1,1,1,1,1,1
8467,1989,doug lloyd,doug,lloyd,north_dakota_state,rb,72.6,214,,,4.64,14.0,31.5,115.0,,4.06,10.98,1,1,0,0,0,0,1,0,0
8468,1989,tony logan,tony,logan,nevada_las_vegas,wr,68.6,181,,,4.73,,28.5,108.0,,4.25,11.51,1,1,0,1,0,0,1,0,0
8469,1989,robert lyons,robert,lyons,akron,db,74.1,200,,,4.77,11.0,32.0,108.0,,4.43,11.57,1,1,0,0,0,0,1,0,0
8470,1989,art malone,art,malone,washington,lb,69.5,174,,,4.75,14.0,31.0,113.0,,4.42,11.6,1,1,0,0,0,0,1,0,0
8471,1989,tony martin,tony,martin,colorado_mesa,wr,72.1,174,,,4.44,,39.0,129.0,,4.22,11.1,1,1,0,1,0,0,1,0,0
8472,1989,wayne martin,wayne,martin,arkansas,dl,77.0,278,,,5.07,14.0,30.5,103.0,,4.56,,1,1,0,0,0,0,1,0,1
8473,1989,robert massey,robert,massey,north_carolina_central,lb,70.4,185,,,4.49,11.0,34.0,115.0,,4.44,11.39,1,1,0,0,0,0,1,0,0
8474,1989,michael mayes,michael,mayes,louisiana_state,lb,70.8,180,,,,9.0,,,,,,1,1,1,0,1,1,1,1,1
8475,1989,mike mccray,mike,mccray,ohio_state,lb,74.1,237,,,,14.0,,,,,,1,1,1,0,1,1,1,1,1
8476,1989,rich mccullough,rich,mccullough,clemson,dl,77.1,267,,,5.1,22.0,28.5,106.0,,4.7,,1,1,0,0,0,0,1,0,1
8477,1989,quintus mcdonald,quintus,mcdonald,penn_state,dl,75.3,248,,,4.91,,33.5,,,,,1,1,0,1,0,1,1,1,1
8478,1989,bubba mcdowell,bubba,mcdowell,miami_fl,lb,72.6,194,,,4.63,13.0,37.5,121.0,,4.05,11.11,1,1,0,0,0,0,1,0,0
8479,1989,mike mcgee,mike,mcgee,bowling_green_oh,rb,72.3,228,,,4.75,18.0,32.0,114.0,,4.24,11.81,1,1,0,0,0,0,1,0,0
8480,1989,todd mcnair,todd,mcnair,temple,rb,72.6,185,,,4.7,,38.0,124.0,,4.15,11.52,1,1,0,1,0,0,1,0,0
8481,1989,travis mcneal,travis,mcneal,tennessee-chattanooga,fb_te,75.3,238,,,4.75,14.0,37.0,119.0,,4.57,11.97,1,1,0,0,0,0,1,0,0
8482,1989,dave meggett,dave,meggett,towson_md,rb,67.3,174,,,4.64,20.0,34.5,122.0,,4.26,11.72,1,1,0,0,0,0,1,0,0
8483,1989,mark messner,mark,messner,michigan,lb,74.8,256,,,5.24,11.0,23.0,94.0,,4.63,,1,1,0,0,0,0,1,0,1
8484,1989,eric metcalf,eric,metcalf,texas,wr,69.0,180,,,4.46,,33.0,118.0,,,,1,1,0,1,0,0,1,1,1
8485,1989,maury metcalf,maury,metcalf,washington_state,lb,74.5,245,,,4.96,17.0,,,,,,1,1,0,0,1,1,1,1,1
8486,1989,bill michel,bill,michel,east_carolina_nc,ol,76.1,272,,,4.75,26.0,,,,,,1,1,0,0,1,1,1,1,1
8487,1989,jeff mickel,jeff,mickel,eastern_washington,ol,77.4,288,,,5.11,22.0,31.0,109.0,,5.05,,1,1,0,0,0,0,1,0,1
8488,1989,brock miller,brock,miller,north_carolina_state,ol,78.6,299,,,,,,,,,,1,1,1,1,1,1,1,1,1
8489,1989,john miller,john,miller,michigan_state,lb,73.0,187,,,4.75,4.0,29.5,102.0,,4.24,11.38,1,1,0,0,0,0,1,0,0
8490,1989,todd millikan,todd,millikan,nebraska,fb_te,74.5,238,,,4.84,11.0,30.5,100.0,,4.44,12.18,1,1,0,0,0,0,1,0,0
8491,1989,frank miotke,frank,miotke,grand_valley_state_mi,wr,71.0,174,,,4.61,,32.0,117.0,,3.99,10.96,1,1,0,1,0,0,1,0,0
8492,1989,eric mitchel,eric,mitchel,oklahoma,rb,71.4,205,,,4.44,12.0,34.0,116.0,,4.2,11.49,1,1,0,0,0,0,1,0,0
8493,1989,boo mitchell,boo,mitchell,vanderbilt,wr,70.3,181,,,4.74,,32.5,111.0,,4.27,11.46,1,1,0,1,0,0,1,0,0
8494,1989,lb moon,lb,moon,texas_a&m,ol,76.9,267,,,5.03,14.0,28.0,104.0,,4.72,,1,1,0,0,0,0,1,0,1
8495,1989,joe mott,joe,mott,iowa,dl,76.0,243,,,4.9,,29.0,112.0,,4.13,,1,1,0,1,0,0,1,0,1
8496,1989,brent napierkowski,brent,napierkowski,portland_state_or,dl,78.0,272,,,5.23,26.0,27.5,104.0,,4.72,,1,1,0,0,0,0,1,0,1
8497,1989,mike nettles,mike,nettles,memphis,lb,70.4,190,,,4.71,16.0,31.5,112.0,,4.32,11.45,1,1,0,0,0,0,1,0,0
8498,1989,falanda newton,falanda,newton,texas_christian,db,73.8,200,,,4.78,,32.5,116.0,,4.59,11.84,1,1,0,1,0,0,1,0,0
8499,1989,calvin nicholson,calvin,nicholson,oregon_state,lb,69.5,181,,,4.52,11.0,31.0,109.0,,4.53,11.45,1,1,0,0,0,0,1,0,0
8500,1989,ralph norwood,ralph,norwood,louisiana_state,ol,78.5,276,,,5.05,16.0,29.5,104.0,,4.72,,1,1,0,0,0,0,1,0,1
8501,1989,mark nua,mark,nua,hawaii,ol,78.1,374,,,5.85,23.0,,,,,,1,1,0,0,1,1,1,1,1
8502,1989,louis oliver,louis,oliver,florida,db,74.1,224,,,4.44,,38.5,116.0,,4.09,10.87,1,1,0,1,0,0,1,0,0
8503,1989,robert oneal,robert,oneal,washington_state,lb,76.0,222,,,4.92,,31.5,112.0,,4.41,11.74,1,1,0,1,0,0,1,0,0
8504,1989,bill osborn,bill,osborn,pittsburgh,wr,70.8,184,,,,,,,,,,1,1,1,1,1,1,1,1,1
8505,1989,kerry owens,kerry,owens,arkansas,lb,74.0,245,,,4.88,17.0,32.5,105.0,,4.44,12.21,1,1,0,0,0,0,1,0,0
8506,1989,chris parker,chris,parker,west_virginia,dl,76.9,285,,,5.42,17.0,23.5,93.0,,4.78,,1,1,0,0,0,0,1,0,1
8507,1989,greg paterra,greg,paterra,slippery_rock_pa,rb,70.6,210,,,4.56,21.0,34.0,117.0,,4.48,11.96,1,1,0,0,0,0,1,0,0
